Fecha,Provincia,Marca,Venta Total,Iva,Sub Total
2024-09-17,Pastaza,Tropiburger,24682.58,3702.39,20980.19
2024-09-18,Pastaza,Tropiburger,23859.37,3578.91,20280.46
2024-09-19,Pastaza,Tropiburger,25106.27,3765.94,21340.33
2024-09-20,Pastaza,Tropiburger,22318.24,3347.74,18970.5
2024-09-21,Pastaza,Tropiburger,24992.79,3748.92,21243.87
2024-09-22,Pastaza,Tropiburger,27846.85,4177.03,23669.82
2024-09-23,Pastaza,Tropiburger,16157.04,2423.56,13733.48
2024-09-24,Pastaza,Tropiburger,16626.16,2493.92,14132.24
2024-09-25,Pastaza,Tropiburger,16022.64,2403.4,13619.24
2024-09-26,Pastaza,Tropiburger,22484.03,3372.6,19111.43
2024-09-27,Pastaza,Tropiburger,26900.64,4035.1,22865.54
2024-09-28,Pastaza,Tropiburger,23042.43,3456.36,19586.07
2024-09-29,Pastaza,Tropiburger,28418.87,4262.83,24156.04
2024-09-30,Pastaza,Tropiburger,24741.66,3711.25,21030.41
2024-10-01,Pastaza,Tropiburger,23675.66,3551.35,20124.31
2024-10-02,Pastaza,Tropiburger,20871.17,3130.68,17740.49
2024-10-03,Pastaza,Tropiburger,20323.37,3048.51,17274.86
2024-10-04,Pastaza,Tropiburger,21380.99,3207.15,18173.84
2024-10-05,Pastaza,Tropiburger,24234.64,3635.2,20599.44
2024-10-06,Pastaza,Tropiburger,26909.9,4036.49,22873.41
2024-10-07,Pastaza,Tropiburger,28351.01,4252.65,24098.36
2024-10-08,Pastaza,Tropiburger,28635.47,4295.32,24340.15
2024-10-09,Pastaza,Tropiburger,16275.62,2441.34,13834.28
2024-10-10,Pastaza,Tropiburger,28404.69,4260.7,24143.99
2024-10-11,Pastaza,Tropiburger,22603.65,3390.55,19213.1
2024-10-12,Pastaza,Tropiburger,29695.77,4454.37,25241.4
2024-10-13,Pastaza,Tropiburger,18729.4,2809.41,15919.99
2024-10-14,Pastaza,Tropiburger,28647.54,4297.13,24350.41
2024-10-15,Pastaza,Tropiburger,16411.98,2461.8,13950.18
2024-10-16,Pastaza,Tropiburger,28718.38,4307.76,24410.62
2024-10-17,Pastaza,Tropiburger,24592.44,3688.87,20903.57
2024-10-18,Pastaza,Tropiburger,26310.85,3946.63,22364.22
2024-10-19,Pastaza,Tropiburger,16334.75,2450.21,13884.54
2024-10-20,Pastaza,Tropiburger,26845.88,4026.88,22819.0
2024-10-21,Pastaza,Tropiburger,20248.51,3037.28,17211.23
2024-10-22,Pastaza,Tropiburger,18245.61,2736.84,15508.77
2024-10-23,Pastaza,Tropiburger,28761.74,4314.26,24447.48
2024-10-24,Pastaza,Tropiburger,27557.21,4133.58,23423.63
2024-10-25,Pastaza,Tropiburger,18156.85,2723.53,15433.32
2024-10-26,Pastaza,Tropiburger,30286.4,4542.96,25743.44
2024-10-27,Pastaza,Tropiburger,27198.7,4079.8,23118.9
2024-10-28,Pastaza,Tropiburger,19916.22,2987.43,16928.79
2024-10-29,Pastaza,Tropiburger,26193.94,3929.09,22264.85
2024-10-30,Pastaza,Tropiburger,16638.24,2495.74,14142.5
2024-10-31,Pastaza,Tropiburger,25671.72,3850.76,21820.96
2024-11-01,Pastaza,Tropiburger,23847.44,3577.12,20270.32
2024-11-02,Pastaza,Tropiburger,30334.41,4550.16,25784.25
2024-11-03,Pastaza,Tropiburger,15971.93,2395.79,13576.14
2024-11-04,Pastaza,Tropiburger,16776.36,2516.45,14259.91
2024-11-05,Pastaza,Tropiburger,27039.43,4055.91,22983.52
2024-11-06,Pastaza,Tropiburger,21389.31,3208.4,18180.91
2024-11-07,Pastaza,Tropiburger,29228.2,4384.23,24843.97
2024-11-08,Pastaza,Tropiburger,24151.28,3622.69,20528.59
2024-11-09,Pastaza,Tropiburger,28183.62,4227.54,23956.08
2024-11-10,Pastaza,Tropiburger,19389.7,2908.45,16481.25
2024-11-11,Pastaza,Tropiburger,20254.86,3038.23,17216.63
2024-11-12,Pastaza,Tropiburger,15659.85,2348.98,13310.87
2024-11-13,Pastaza,Tropiburger,18457.02,2768.55,15688.47
2024-11-14,Pastaza,Tropiburger,19238.14,2885.72,16352.42
2024-11-15,Pastaza,Tropiburger,24658.47,3698.77,20959.7
2024-11-16,Pastaza,Tropiburger,25831.66,3874.75,21956.91
2024-11-17,Pastaza,Tropiburger,27396.8,4109.52,23287.28
2024-11-18,Pastaza,Tropiburger,15766.17,2364.93,13401.24
2024-11-19,Pastaza,Tropiburger,22539.97,3381.0,19158.97
2024-11-20,Pastaza,Tropiburger,15381.66,2307.25,13074.41
2024-11-21,Pastaza,Tropiburger,24786.01,3717.9,21068.11
2024-11-22,Pastaza,Tropiburger,18974.57,2846.19,16128.38
2024-11-23,Pastaza,Tropiburger,25022.89,3753.43,21269.46
2024-11-24,Pastaza,Tropiburger,18258.52,2738.78,15519.74
2024-11-25,Pastaza,Tropiburger,22004.59,3300.69,18703.9
2024-11-26,Pastaza,Tropiburger,28277.57,4241.64,24035.93
2024-11-27,Pastaza,Tropiburger,15856.94,2378.54,13478.4
2024-11-28,Pastaza,Tropiburger,22857.61,3428.64,19428.97
2024-11-29,Pastaza,Tropiburger,29924.6,4488.69,25435.91
2024-11-30,Pastaza,Tropiburger,16207.18,2431.08,13776.1
2024-12-01,Pastaza,Tropiburger,27303.8,4095.57,23208.23
2024-12-02,Pastaza,Tropiburger,16240.17,2436.03,13804.14
2024-12-03,Pastaza,Tropiburger,21233.81,3185.07,18048.74
2024-12-04,Pastaza,Tropiburger,27379.84,4106.98,23272.86
2024-12-05,Pastaza,Tropiburger,26068.69,3910.3,22158.39
2024-12-06,Pastaza,Tropiburger,21908.93,3286.34,18622.59
2024-12-07,Pastaza,Tropiburger,25722.51,3858.38,21864.13
2024-12-08,Pastaza,Tropiburger,26915.51,4037.33,22878.18
2024-12-09,Pastaza,Tropiburger,19822.76,2973.41,16849.35
2024-12-10,Pastaza,Tropiburger,26755.33,4013.3,22742.03
2024-12-11,Pastaza,Tropiburger,26351.84,3952.78,22399.06
2024-12-12,Pastaza,Tropiburger,17823.76,2673.56,15150.2
2024-12-13,Pastaza,Tropiburger,26166.18,3924.93,22241.25
2024-12-14,Pastaza,Tropiburger,23489.2,3523.38,19965.82
2024-12-15,Pastaza,Tropiburger,15739.47,2360.92,13378.55
2024-12-16,Pastaza,Tropiburger,30352.49,4552.87,25799.62
2024-12-17,Pastaza,Tropiburger,18995.84,2849.38,16146.46
2024-12-18,Pastaza,Tropiburger,29966.39,4494.96,25471.43
2024-12-19,Pastaza,Tropiburger,24853.33,3728.0,21125.33
2024-12-20,Pastaza,Tropiburger,23358.9,3503.84,19855.06
2024-12-21,Pastaza,Tropiburger,22752.23,3412.83,19339.4
2024-12-22,Pastaza,Tropiburger,29358.54,4403.78,24954.76
2024-12-23,Pastaza,Tropiburger,26990.61,4048.59,22942.02
2024-12-24,Pastaza,Tropiburger,15883.22,2382.48,13500.74
2024-12-25,Pastaza,Tropiburger,25583.73,3837.56,21746.17
2024-12-26,Pastaza,Tropiburger,22761.0,3414.15,19346.85
2024-12-27,Pastaza,Tropiburger,16174.39,2426.16,13748.23
2024-12-28,Pastaza,Tropiburger,29911.87,4486.78,25425.09
2024-12-29,Pastaza,Tropiburger,15635.72,2345.36,13290.36
2024-12-30,Pastaza,Tropiburger,20420.11,3063.02,17357.09
2024-01-01,Pastaza,Cajun,24520.98,3678.15,20842.83
2024-01-02,Pastaza,Cajun,19527.93,2929.19,16598.74
2024-01-03,Pastaza,Cajun,15995.2,2399.28,13595.92
2024-01-04,Pastaza,Cajun,29689.25,4453.39,25235.86
2024-01-05,Pastaza,Cajun,22568.76,3385.31,19183.45
2024-01-06,Pastaza,Cajun,16395.85,2459.38,13936.47
2024-01-07,Pastaza,Cajun,21976.3,3296.44,18679.86
2024-01-08,Pastaza,Cajun,24872.24,3730.84,21141.4
2024-01-09,Pastaza,Cajun,26432.12,3964.82,22467.3
2024-01-10,Pastaza,Cajun,28335.54,4250.33,24085.21
2024-01-11,Pastaza,Cajun,26572.86,3985.93,22586.93
2024-01-12,Pastaza,Cajun,21026.89,3154.03,17872.86
2024-01-13,Pastaza,Cajun,30557.1,4583.56,25973.54
2024-01-14,Pastaza,Cajun,19300.8,2895.12,16405.68
2024-01-15,Pastaza,Cajun,23215.59,3482.34,19733.25
2024-01-16,Pastaza,Cajun,17594.03,2639.1,14954.93
2024-01-17,Pastaza,Cajun,26889.84,4033.48,22856.36
2024-01-18,Pastaza,Cajun,20552.56,3082.88,17469.68
2024-01-19,Pastaza,Cajun,20290.46,3043.57,17246.89
2024-01-20,Pastaza,Cajun,16475.23,2471.28,14003.95
2024-01-21,Pastaza,Cajun,20762.95,3114.44,17648.51
2024-01-22,Pastaza,Cajun,20975.27,3146.29,17828.98
2024-01-23,Pastaza,Cajun,22498.77,3374.82,19123.95
2024-01-24,Pastaza,Cajun,16752.97,2512.95,14240.02
2024-01-25,Pastaza,Cajun,29187.92,4378.19,24809.73
2024-01-26,Pastaza,Cajun,21667.39,3250.11,18417.28
2024-01-27,Pastaza,Cajun,18675.04,2801.26,15873.78
2024-01-28,Pastaza,Cajun,21217.2,3182.58,18034.62
2024-01-29,Pastaza,Cajun,20069.92,3010.49,17059.43
2024-01-30,Pastaza,Cajun,16010.5,2401.57,13608.93
2024-01-31,Pastaza,Cajun,25643.98,3846.6,21797.38
2024-02-01,Pastaza,Cajun,23868.19,3580.23,20287.96
2024-02-02,Pastaza,Cajun,22370.08,3355.51,19014.57
2024-02-03,Pastaza,Cajun,29275.97,4391.4,24884.57
2024-02-04,Pastaza,Cajun,18412.29,2761.84,15650.45
2024-02-05,Pastaza,Cajun,19838.99,2975.85,16863.14
2024-02-06,Pastaza,Cajun,29022.46,4353.37,24669.09
2024-02-07,Pastaza,Cajun,20874.21,3131.13,17743.08
2024-02-08,Pastaza,Cajun,27472.54,4120.88,23351.66
2024-02-09,Pastaza,Cajun,15364.71,2304.71,13060.0
2024-02-10,Pastaza,Cajun,24042.44,3606.37,20436.07
2024-02-11,Pastaza,Cajun,30134.17,4520.13,25614.04
2024-02-12,Pastaza,Cajun,29275.4,4391.31,24884.09
2024-02-13,Pastaza,Cajun,23050.11,3457.52,19592.59
2024-02-14,Pastaza,Cajun,17001.23,2550.18,14451.05
2024-02-15,Pastaza,Cajun,20378.48,3056.77,17321.71
2024-02-16,Pastaza,Cajun,18418.4,2762.76,15655.64
2024-02-17,Pastaza,Cajun,25940.69,3891.1,22049.59
2024-02-18,Pastaza,Cajun,22644.44,3396.67,19247.77
2024-02-19,Pastaza,Cajun,21975.48,3296.32,18679.16
2024-02-20,Pastaza,Cajun,24595.57,3689.34,20906.23
2024-02-21,Pastaza,Cajun,18538.83,2780.82,15758.01
2024-02-22,Pastaza,Cajun,27996.73,4199.51,23797.22
2024-02-23,Pastaza,Cajun,22606.59,3390.99,19215.6
2024-02-24,Pastaza,Cajun,26541.02,3981.15,22559.87
2024-02-25,Pastaza,Cajun,20637.03,3095.55,17541.48
2024-02-26,Pastaza,Cajun,20091.15,3013.67,17077.48
2024-02-27,Pastaza,Cajun,19822.81,2973.42,16849.39
2024-02-28,Pastaza,Cajun,25558.97,3833.85,21725.12
2024-02-29,Pastaza,Cajun,26320.26,3948.04,22372.22
2024-03-01,Pastaza,Cajun,18115.88,2717.38,15398.5
2024-03-02,Pastaza,Cajun,28600.1,4290.01,24310.09
2024-03-03,Pastaza,Cajun,21811.44,3271.72,18539.72
2024-03-04,Pastaza,Cajun,19223.22,2883.48,16339.74
2024-03-05,Pastaza,Cajun,24915.04,3737.26,21177.78
2024-03-06,Pastaza,Cajun,24392.42,3658.86,20733.56
2024-03-07,Pastaza,Cajun,29239.23,4385.88,24853.35
2024-03-08,Pastaza,Cajun,17921.7,2688.26,15233.44
2024-03-09,Pastaza,Cajun,29105.66,4365.85,24739.81
2024-03-10,Pastaza,Cajun,22157.11,3323.57,18833.54
2024-03-11,Pastaza,Cajun,22618.22,3392.73,19225.49
2024-03-12,Pastaza,Cajun,25200.57,3780.09,21420.48
2024-03-13,Pastaza,Cajun,24870.14,3730.52,21139.62
2024-03-14,Pastaza,Cajun,19845.94,2976.89,16869.05
2024-03-15,Pastaza,Cajun,20066.04,3009.91,17056.13
2024-03-16,Pastaza,Cajun,18996.48,2849.47,16147.01
2024-03-17,Pastaza,Cajun,20289.31,3043.4,17245.91
2024-03-18,Pastaza,Cajun,26744.88,4011.73,22733.15
2024-03-19,Pastaza,Cajun,16558.18,2483.73,14074.45
2024-03-20,Pastaza,Cajun,28665.51,4299.83,24365.68
2024-03-21,Pastaza,Cajun,19861.6,2979.24,16882.36
2024-03-22,Pastaza,Cajun,25200.02,3780.0,21420.02
2024-03-23,Pastaza,Cajun,19081.43,2862.21,16219.22
2024-03-24,Pastaza,Cajun,29321.44,4398.22,24923.22
2024-03-25,Pastaza,Cajun,18361.91,2754.29,15607.62
2024-03-26,Pastaza,Cajun,17701.13,2655.17,15045.96
2024-03-27,Pastaza,Cajun,29993.3,4498.99,25494.31
2024-03-28,Pastaza,Cajun,28932.12,4339.82,24592.3
2024-03-29,Pastaza,Cajun,17006.59,2550.99,14455.6
2024-03-30,Pastaza,Cajun,16269.52,2440.43,13829.09
2024-03-31,Pastaza,Cajun,15939.42,2390.91,13548.51
2024-04-01,Pastaza,Cajun,16472.57,2470.89,14001.68
2024-04-02,Pastaza,Cajun,18932.34,2839.85,16092.49
2024-04-03,Pastaza,Cajun,16518.27,2477.74,14040.53
2024-04-04,Pastaza,Cajun,18185.36,2727.8,15457.56
2024-04-05,Pastaza,Cajun,24880.54,3732.08,21148.46
2024-04-06,Pastaza,Cajun,28375.99,4256.4,24119.59
2024-04-07,Pastaza,Cajun,19741.05,2961.16,16779.89
2024-04-08,Pastaza,Cajun,26169.44,3925.42,22244.02
2024-04-09,Pastaza,Cajun,29333.52,4400.03,24933.49
2024-04-10,Pastaza,Cajun,15993.24,2398.99,13594.25
2024-04-11,Pastaza,Cajun,22861.27,3429.19,19432.08
2024-04-12,Pastaza,Cajun,15548.21,2332.23,13215.98
2024-04-13,Pastaza,Cajun,26208.42,3931.26,22277.16
2024-04-14,Pastaza,Cajun,20101.73,3015.26,17086.47
2024-04-15,Pastaza,Cajun,24829.13,3724.37,21104.76
2024-04-16,Pastaza,Cajun,20197.87,3029.68,17168.19
2024-04-17,Pastaza,Cajun,17213.05,2581.96,14631.09
2024-04-18,Pastaza,Cajun,27617.56,4142.63,23474.93
2024-04-19,Pastaza,Cajun,22343.8,3351.57,18992.23
2024-04-20,Pastaza,Cajun,17069.12,2560.37,14508.75
2024-04-21,Pastaza,Cajun,17408.68,2611.3,14797.38
2024-04-22,Pastaza,Cajun,17245.84,2586.88,14658.96
2024-04-23,Pastaza,Cajun,29948.97,4492.35,25456.62
2024-04-24,Pastaza,Cajun,17092.69,2563.9,14528.79
2024-04-25,Pastaza,Cajun,29740.76,4461.11,25279.65
2024-04-26,Pastaza,Cajun,23781.5,3567.22,20214.28
2024-04-27,Pastaza,Cajun,27644.33,4146.65,23497.68
2024-04-28,Pastaza,Cajun,16305.02,2445.75,13859.27
2024-04-29,Pastaza,Cajun,25275.5,3791.32,21484.18
2024-04-30,Pastaza,Cajun,16520.43,2478.06,14042.37
2024-05-01,Pastaza,Cajun,23449.34,3517.4,19931.94
2024-05-02,Pastaza,Cajun,25625.23,3843.78,21781.45
2024-05-03,Pastaza,Cajun,27426.66,4114.0,23312.66
2024-05-04,Pastaza,Cajun,27172.53,4075.88,23096.65
2024-05-05,Pastaza,Cajun,20704.75,3105.71,17599.04
2024-05-06,Pastaza,Cajun,19396.97,2909.55,16487.42
2024-05-07,Pastaza,Cajun,20632.97,3094.95,17538.02
2024-05-08,Pastaza,Cajun,22951.39,3442.71,19508.68
2024-05-09,Pastaza,Cajun,27524.34,4128.65,23395.69
2024-05-10,Pastaza,Cajun,16606.35,2490.95,14115.4
2024-05-11,Pastaza,Cajun,27814.46,4172.17,23642.29
2024-05-12,Pastaza,Cajun,21485.17,3222.78,18262.39
2024-05-13,Pastaza,Cajun,22248.82,3337.32,18911.5
2024-05-14,Pastaza,Cajun,22295.57,3344.34,18951.23
2024-05-15,Pastaza,Cajun,21743.23,3261.48,18481.75
2024-05-16,Pastaza,Cajun,27367.52,4105.13,23262.39
2024-05-17,Pastaza,Cajun,18156.97,2723.55,15433.42
2024-05-18,Pastaza,Cajun,17724.35,2658.65,15065.7
2024-05-19,Pastaza,Cajun,18379.83,2756.97,15622.86
2024-05-20,Pastaza,Cajun,22382.91,3357.44,19025.47
2024-05-21,Pastaza,Cajun,29483.43,4422.51,25060.92
2024-05-22,Pastaza,Cajun,27568.21,4135.23,23432.98
2024-05-23,Pastaza,Cajun,21085.26,3162.79,17922.47
2024-05-24,Pastaza,Cajun,26756.32,4013.45,22742.87
2024-05-25,Pastaza,Cajun,30667.51,4600.13,26067.38
2024-05-26,Pastaza,Cajun,27655.35,4148.3,23507.05
2024-05-27,Pastaza,Cajun,30097.75,4514.66,25583.09
2024-05-28,Pastaza,Cajun,17481.19,2622.18,14859.01
2024-05-29,Pastaza,Cajun,25630.09,3844.51,21785.58
2024-05-30,Pastaza,Cajun,18992.55,2848.88,16143.67
2024-05-31,Pastaza,Cajun,20680.87,3102.13,17578.74
2024-06-01,Pastaza,Cajun,30454.63,4568.19,25886.44
2024-06-02,Pastaza,Cajun,28690.48,4303.57,24386.91
2024-06-03,Pastaza,Cajun,18771.66,2815.75,15955.91
2024-06-04,Pastaza,Cajun,19536.02,2930.4,16605.62
2024-06-05,Pastaza,Cajun,29437.32,4415.6,25021.72
2024-06-06,Pastaza,Cajun,29869.22,4480.38,25388.84
2024-06-07,Pastaza,Cajun,25515.19,3827.28,21687.91
2024-06-08,Pastaza,Cajun,22176.6,3326.49,18850.11
2024-06-09,Pastaza,Cajun,27814.67,4172.2,23642.47
2024-06-10,Pastaza,Cajun,16790.13,2518.52,14271.61
2024-06-11,Pastaza,Cajun,24456.19,3668.43,20787.76
2024-06-12,Pastaza,Cajun,19567.35,2935.1,16632.25
2024-06-13,Pastaza,Cajun,21546.1,3231.91,18314.19
2024-06-14,Pastaza,Cajun,20330.25,3049.54,17280.71
2024-06-15,Pastaza,Cajun,29746.27,4461.94,25284.33
2024-06-16,Pastaza,Cajun,15977.99,2396.7,13581.29
2024-06-17,Pastaza,Cajun,30540.67,4581.1,25959.57
2024-06-18,Pastaza,Cajun,24215.8,3632.37,20583.43
2024-06-19,Pastaza,Cajun,28952.63,4342.89,24609.74
2024-06-20,Pastaza,Cajun,21089.83,3163.47,17926.36
2024-06-21,Pastaza,Cajun,17137.53,2570.63,14566.9
2024-06-22,Pastaza,Cajun,24061.38,3609.21,20452.17
2024-06-23,Pastaza,Cajun,15934.98,2390.25,13544.73
2024-06-24,Pastaza,Cajun,15702.52,2355.38,13347.14
2024-06-25,Pastaza,Cajun,15715.25,2357.29,13357.96
2024-06-26,Pastaza,Cajun,15613.7,2342.05,13271.65
2024-06-27,Pastaza,Cajun,23896.51,3584.48,20312.03
2024-06-28,Pastaza,Cajun,21062.74,3159.41,17903.33
2024-06-29,Pastaza,Cajun,22014.03,3302.1,18711.93
2024-06-30,Pastaza,Cajun,17468.56,2620.28,14848.28
2024-07-01,Pastaza,Cajun,15560.02,2334.0,13226.02
2024-07-02,Pastaza,Cajun,22428.24,3364.24,19064.0
2024-07-03,Pastaza,Cajun,23272.44,3490.87,19781.57
2024-07-04,Pastaza,Cajun,18714.04,2807.11,15906.93
2024-07-05,Pastaza,Cajun,28509.18,4276.38,24232.8
2024-07-06,Pastaza,Cajun,25108.09,3766.21,21341.88
2024-07-07,Pastaza,Cajun,21062.36,3159.35,17903.01
2024-07-08,Pastaza,Cajun,16336.42,2450.46,13885.96
2024-07-09,Pastaza,Cajun,24035.04,3605.26,20429.78
2024-07-10,Pastaza,Cajun,29804.38,4470.66,25333.72
2024-07-11,Pastaza,Cajun,21417.26,3212.59,18204.67
2024-07-12,Pastaza,Cajun,25956.33,3893.45,22062.88
2024-07-13,Pastaza,Cajun,17523.78,2628.57,14895.21
2024-07-14,Pastaza,Cajun,20960.37,3144.06,17816.31
2024-07-15,Pastaza,Cajun,16841.69,2526.25,14315.44
2024-07-16,Pastaza,Cajun,30085.94,4512.89,25573.05
2024-07-17,Pastaza,Cajun,16626.04,2493.91,14132.13
2024-07-18,Pastaza,Cajun,24713.45,3707.02,21006.43
2024-07-19,Pastaza,Cajun,16509.9,2476.49,14033.41
2024-07-20,Pastaza,Cajun,23993.99,3599.1,20394.89
2024-07-21,Pastaza,Cajun,19503.58,2925.54,16578.04
2024-07-22,Pastaza,Cajun,19204.78,2880.72,16324.06
2024-07-23,Pastaza,Cajun,28042.93,4206.44,23836.49
2024-07-24,Pastaza,Cajun,26211.27,3931.69,22279.58
2024-07-25,Pastaza,Cajun,16683.34,2502.5,14180.84
2024-07-26,Pastaza,Cajun,28569.9,4285.48,24284.42
2024-07-27,Pastaza,Cajun,15685.97,2352.9,13333.07
2024-07-28,Pastaza,Cajun,24806.72,3721.01,21085.71
2024-07-29,Pastaza,Cajun,16032.39,2404.86,13627.53
2024-07-30,Pastaza,Cajun,19248.62,2887.29,16361.33
2024-07-31,Pastaza,Cajun,26363.06,3954.46,22408.6
2024-08-01,Pastaza,Cajun,18539.4,2780.91,15758.49
2024-08-02,Pastaza,Cajun,19340.92,2901.14,16439.78
2024-08-03,Pastaza,Cajun,16378.8,2456.82,13921.98
2024-08-04,Pastaza,Cajun,28437.04,4265.56,24171.48
2024-08-05,Pastaza,Cajun,23752.0,3562.8,20189.2
2024-08-06,Pastaza,Cajun,23923.69,3588.55,20335.14
2024-08-07,Pastaza,Cajun,21733.15,3259.97,18473.18
2024-08-08,Pastaza,Cajun,23602.57,3540.39,20062.18
2024-08-09,Pastaza,Cajun,29380.69,4407.1,24973.59
2024-08-10,Pastaza,Cajun,24347.44,3652.12,20695.32
2024-08-11,Pastaza,Cajun,20446.4,3066.96,17379.44
2024-08-12,Pastaza,Cajun,19954.54,2993.18,16961.36
2024-08-13,Pastaza,Cajun,17286.87,2593.03,14693.84
2024-08-14,Pastaza,Cajun,27496.48,4124.47,23372.01
2024-08-15,Pastaza,Cajun,24405.52,3660.83,20744.69
2024-08-16,Pastaza,Cajun,17924.93,2688.74,15236.19
2024-08-17,Pastaza,Cajun,15507.57,2326.14,13181.43
2024-08-18,Pastaza,Cajun,25404.41,3810.66,21593.75
2024-08-19,Pastaza,Cajun,22965.71,3444.86,19520.85
2024-08-20,Pastaza,Cajun,16537.91,2480.69,14057.22
2024-08-21,Pastaza,Cajun,20283.07,3042.46,17240.61
2024-08-22,Pastaza,Cajun,30227.88,4534.18,25693.7
2024-08-23,Pastaza,Cajun,29840.75,4476.11,25364.64
2024-08-24,Pastaza,Cajun,18267.78,2740.17,15527.61
2024-08-25,Pastaza,Cajun,26622.95,3993.44,22629.51
2024-08-26,Pastaza,Cajun,27958.77,4193.82,23764.95
2024-08-27,Pastaza,Cajun,25078.18,3761.73,21316.45
2024-08-28,Pastaza,Cajun,21588.2,3238.23,18349.97
2024-08-29,Pastaza,Cajun,19152.31,2872.85,16279.46
2024-08-30,Pastaza,Cajun,26717.01,4007.55,22709.46
2024-08-31,Pastaza,Cajun,20525.15,3078.77,17446.38
2024-09-01,Pastaza,Cajun,21181.56,3177.23,18004.33
2024-09-02,Pastaza,Cajun,21580.16,3237.02,18343.14
2024-09-03,Pastaza,Cajun,21977.05,3296.56,18680.49
2024-09-04,Pastaza,Cajun,22332.58,3349.89,18982.69
2024-09-05,Pastaza,Cajun,20898.31,3134.75,17763.56
2024-09-06,Pastaza,Cajun,24105.67,3615.85,20489.82
2024-09-07,Pastaza,Cajun,23357.39,3503.61,19853.78
2024-09-08,Pastaza,Cajun,23156.73,3473.51,19683.22
2024-09-09,Pastaza,Cajun,30101.17,4515.18,25585.99
2024-09-10,Pastaza,Cajun,19896.74,2984.51,16912.23
2024-09-11,Pastaza,Cajun,15943.04,2391.46,13551.58
2024-09-12,Pastaza,Cajun,23517.1,3527.56,19989.54
2024-09-13,Pastaza,Cajun,17843.22,2676.48,15166.74
2024-09-14,Pastaza,Cajun,27483.25,4122.49,23360.76
2024-09-15,Pastaza,Cajun,18902.25,2835.34,16066.91
2024-09-16,Pastaza,Cajun,25039.76,3755.96,21283.8
2024-09-17,Pastaza,Cajun,26756.24,4013.44,22742.8
2024-09-18,Pastaza,Cajun,17630.73,2644.61,14986.12
2024-09-19,Pastaza,Cajun,18847.63,2827.14,16020.49
2024-09-20,Pastaza,Cajun,20790.04,3118.51,17671.53
2024-09-21,Pastaza,Cajun,15719.54,2357.93,13361.61
2024-09-22,Pastaza,Cajun,26322.88,3948.43,22374.45
2024-09-23,Pastaza,Cajun,21054.25,3158.14,17896.11
2024-09-24,Pastaza,Cajun,28774.86,4316.23,24458.63
2024-09-25,Pastaza,Cajun,15818.17,2372.73,13445.44
2024-09-26,Pastaza,Cajun,19138.77,2870.82,16267.95
2024-09-27,Pastaza,Cajun,30082.25,4512.34,25569.91
2024-09-28,Pastaza,Cajun,27793.47,4169.02,23624.45
2024-09-29,Pastaza,Cajun,26327.54,3949.13,22378.41
2024-09-30,Pastaza,Cajun,22461.42,3369.21,19092.21
2024-10-01,Pastaza,Cajun,21165.87,3174.88,17990.99
2024-10-02,Pastaza,Cajun,17493.03,2623.95,14869.08
2024-10-03,Pastaza,Cajun,27270.04,4090.51,23179.53
2024-10-04,Pastaza,Cajun,23158.59,3473.79,19684.8
2024-10-05,Pastaza,Cajun,16248.73,2437.31,13811.42
2024-10-06,Pastaza,Cajun,27102.1,4065.31,23036.79
2024-10-07,Pastaza,Cajun,23142.18,3471.33,19670.85
2024-10-08,Pastaza,Cajun,21142.78,3171.42,17971.36
2024-10-09,Pastaza,Cajun,16335.95,2450.39,13885.56
2024-10-10,Pastaza,Cajun,28505.42,4275.81,24229.61
2024-10-11,Pastaza,Cajun,19879.46,2981.92,16897.54
2024-10-12,Pastaza,Cajun,30161.23,4524.18,25637.05
2024-10-13,Pastaza,Cajun,28591.36,4288.7,24302.66
2024-10-14,Pastaza,Cajun,25726.28,3858.94,21867.34
2024-10-15,Pastaza,Cajun,17532.42,2629.86,14902.56
2024-10-16,Pastaza,Cajun,18219.1,2732.86,15486.24
2024-10-17,Pastaza,Cajun,23320.54,3498.08,19822.46
2024-10-18,Pastaza,Cajun,27472.16,4120.82,23351.34
2024-10-19,Pastaza,Cajun,17995.94,2699.39,15296.55
2024-10-20,Pastaza,Cajun,20863.72,3129.56,17734.16
2024-10-21,Pastaza,Cajun,17428.29,2614.24,14814.05
2024-10-22,Pastaza,Cajun,20330.48,3049.57,17280.91
2024-10-23,Pastaza,Cajun,16122.22,2418.33,13703.89
2024-10-24,Pastaza,Cajun,23073.89,3461.08,19612.81
2024-10-25,Pastaza,Cajun,27590.04,4138.51,23451.53
2024-10-26,Pastaza,Cajun,30593.78,4589.07,26004.71
2024-10-27,Pastaza,Cajun,19259.3,2888.89,16370.41
2024-10-28,Pastaza,Cajun,28542.31,4281.35,24260.96
2024-10-29,Pastaza,Cajun,24139.14,3620.87,20518.27
2024-10-30,Pastaza,Cajun,23558.59,3533.79,20024.8
2024-10-31,Pastaza,Cajun,16668.2,2500.23,14167.97
2024-11-01,Pastaza,Cajun,26988.08,4048.21,22939.87
2024-11-02,Pastaza,Cajun,29740.04,4461.01,25279.03
2024-11-03,Pastaza,Cajun,22561.25,3384.19,19177.06
2024-11-04,Pastaza,Cajun,24000.24,3600.04,20400.2
2024-11-05,Pastaza,Cajun,28919.81,4337.97,24581.84
2024-11-06,Pastaza,Cajun,22427.42,3364.11,19063.31
